,id,name,head_sha,event,status,conclusion,created_at,updated_at,jobs_url,organization,repo,repo_url,actions_url
0,1103035131,CI,f2b7f984f476072c64fe6394b8e010968c68137c,pull_request,completed,action_required,2021-08-05T21:41:33Z,2021-08-05T21:41:33Z,https://api.github.com/repos/tensorflow/models/actions/runs/1103035131/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
1,1101386579,CI,3a8c553037aaa88e0c28cf80d6e656c85e1c7cfb,pull_request,completed,action_required,2021-08-05T12:11:56Z,2021-08-05T12:11:56Z,https://api.github.com/repos/tensorflow/models/actions/runs/1101386579/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
2,1098624189,CI,4a1005baebbd3799b8dc32c394ff01a3fe0e13cf,pull_request,completed,success,2021-08-04T17:34:49Z,2021-08-04T17:35:29Z,https://api.github.com/repos/tensorflow/models/actions/runs/1098624189/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
3,1098485621,CI,39f641c34c67aac955947cd1bca67fd387ba8df0,pull_request,completed,success,2021-08-04T16:45:09Z,2021-08-04T16:45:50Z,https://api.github.com/repos/tensorflow/models/actions/runs/1098485621/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
4,1095396835,CI,1d4c5e6d37b1a0a13b8e2e76769ceac67c28ad98,pull_request,completed,success,2021-08-03T20:53:17Z,2021-08-03T20:54:06Z,https://api.github.com/repos/tensorflow/models/actions/runs/1095396835/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
5,1095393417,CI,d2fb2c307a354b4dc9b37e22a78d4e2d38543b12,pull_request,completed,success,2021-08-03T20:52:05Z,2021-08-03T20:52:50Z,https://api.github.com/repos/tensorflow/models/actions/runs/1095393417/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
6,1095388433,CI,7db2e5151dfa5bb3e5e39ea95fb567222d640d60,pull_request,completed,success,2021-08-03T20:49:57Z,2021-08-03T20:50:46Z,https://api.github.com/repos/tensorflow/models/actions/runs/1095388433/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
7,1081352637,CI,abe58a894980b88e082d9473e0e8aad4ecc0a50c,pull_request,completed,success,2021-07-30T07:05:05Z,2021-07-30T07:05:46Z,https://api.github.com/repos/tensorflow/models/actions/runs/1081352637/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
8,1077543749,CI,b086522019da7228721eff2af3ae46c59042e476,pull_request,completed,success,2021-07-29T06:18:28Z,2021-07-29T06:19:10Z,https://api.github.com/repos/tensorflow/models/actions/runs/1077543749/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
9,1075939849,CI,b9afb6264fafff6df201e88566a411ed9887259d,pull_request,completed,success,2021-07-28T18:24:11Z,2021-07-28T18:24:55Z,https://api.github.com/repos/tensorflow/models/actions/runs/1075939849/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
10,1075895361,CI,ce16b37d3de2cb153ecdcc3a41f7bf2b7fbc6da4,pull_request,completed,success,2021-07-28T18:09:24Z,2021-07-28T18:10:06Z,https://api.github.com/repos/tensorflow/models/actions/runs/1075895361/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
11,1073856205,CI,f44d4a95ddd147956ce1f09cd0e63d18d0ba1a9b,pull_request,completed,success,2021-07-28T06:18:44Z,2021-07-28T06:19:22Z,https://api.github.com/repos/tensorflow/models/actions/runs/1073856205/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
12,1073839742,CI,1c70a016b3edfec6581c5da8675e5c9097894a9e,pull_request,completed,success,2021-07-28T06:12:06Z,2021-07-28T06:12:49Z,https://api.github.com/repos/tensorflow/models/actions/runs/1073839742/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
13,1073713719,CI,9fce03c9cc8c0d895800d044589eeb2d5bb93f48,pull_request,completed,success,2021-07-28T05:09:41Z,2021-07-28T05:10:22Z,https://api.github.com/repos/tensorflow/models/actions/runs/1073713719/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
14,1073713586,CI,9fce03c9cc8c0d895800d044589eeb2d5bb93f48,pull_request,completed,success,2021-07-28T05:09:39Z,2021-07-28T05:10:20Z,https://api.github.com/repos/tensorflow/models/actions/runs/1073713586/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
15,1072051336,CI,0454c7563b9f7859dc452aecfe3b56a8677cace5,pull_request,completed,success,2021-07-27T17:11:16Z,2021-07-27T17:12:04Z,https://api.github.com/repos/tensorflow/models/actions/runs/1072051336/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
16,1070223535,CI,cb9d1f089bdf64d4e76c0204856f648ede47b77f,pull_request,completed,success,2021-07-27T07:07:31Z,2021-07-27T07:08:08Z,https://api.github.com/repos/tensorflow/models/actions/runs/1070223535/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
17,1070220566,CI,e1c3ba48b92f70fee659e0c4d8d2ba8268e9cbd4,pull_request,completed,success,2021-07-27T07:06:29Z,2021-07-27T07:08:30Z,https://api.github.com/repos/tensorflow/models/actions/runs/1070220566/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
18,1066646931,CI,2ab8af9fe61652489539e7d2c4c7fefc28d10c62,pull_request,completed,success,2021-07-26T08:02:38Z,2021-07-26T08:03:29Z,https://api.github.com/repos/tensorflow/models/actions/runs/1066646931/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
19,1064102242,CI,59ad734af0bd500e1eabd157c5a0138c07731a38,pull_request,completed,success,2021-07-25T07:05:25Z,2021-07-25T07:06:05Z,https://api.github.com/repos/tensorflow/models/actions/runs/1064102242/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
20,1064101102,CI,a3d4144e0345d0aa7b78d1722da4d4cade968b80,pull_request,completed,success,2021-07-25T07:04:46Z,2021-07-25T07:05:28Z,https://api.github.com/repos/tensorflow/models/actions/runs/1064101102/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
21,1061993586,CI,64611302d301c98acc5c834f005f2a987924d6c1,pull_request,completed,success,2021-07-24T07:04:52Z,2021-07-24T07:05:34Z,https://api.github.com/repos/tensorflow/models/actions/runs/1061993586/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
22,1061992650,CI,1edee2b2ee604d6978ea8f9583a0072a23baead2,pull_request,completed,success,2021-07-24T07:04:21Z,2021-07-24T07:04:55Z,https://api.github.com/repos/tensorflow/models/actions/runs/1061992650/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
23,1058839868,CI,bf1868b6da7dea871a0ed5dea40017bb52878994,pull_request,completed,success,2021-07-23T07:05:38Z,2021-07-23T07:06:22Z,https://api.github.com/repos/tensorflow/models/actions/runs/1058839868/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
24,1058838033,CI,fc0d5ed23f0338e91ce96580464b8c5f9a66bf87,pull_request,completed,success,2021-07-23T07:04:58Z,2021-07-23T07:05:39Z,https://api.github.com/repos/tensorflow/models/actions/runs/1058838033/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
25,1055240194,CI,0027bdde0e7c735881a93cc5e37bd2335722ba72,pull_request,completed,success,2021-07-22T07:05:16Z,2021-07-22T07:05:51Z,https://api.github.com/repos/tensorflow/models/actions/runs/1055240194/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
26,1055238421,CI,fde5e3afb8ac10fe3f2236002acd847dcb75d0a5,pull_request,completed,success,2021-07-22T07:04:40Z,2021-07-22T07:05:31Z,https://api.github.com/repos/tensorflow/models/actions/runs/1055238421/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
27,1054545940,CI,5ffcc5b668d3739c068d744213d617b3add1a03c,pull_request,completed,success,2021-07-22T01:03:28Z,2021-07-22T01:04:09Z,https://api.github.com/repos/tensorflow/models/actions/runs/1054545940/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
28,1047943984,CI,6960f2cb2e2518d5b85412a9ff9dd06cbadfb105,pull_request,completed,success,2021-07-20T07:06:05Z,2021-07-20T07:06:46Z,https://api.github.com/repos/tensorflow/models/actions/runs/1047943984/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
29,1047941799,CI,76e0c014988964b50efedc10204ca59391c9b1a1,pull_request,completed,success,2021-07-20T07:05:15Z,2021-07-20T07:05:59Z,https://api.github.com/repos/tensorflow/models/actions/runs/1047941799/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
30,1046551456,CI,d9b85094711b4bcd34400989618b738032c992cf,pull_request,completed,success,2021-07-19T20:19:03Z,2021-07-19T20:19:49Z,https://api.github.com/repos/tensorflow/models/actions/runs/1046551456/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
31,1046544391,CI,785760186da716a7f0a08a7d2feb3cb03156160b,pull_request,completed,success,2021-07-19T20:16:38Z,2021-07-19T20:18:51Z,https://api.github.com/repos/tensorflow/models/actions/runs/1046544391/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
32,1044284576,CI,a41a77124378ab2ec01bf7db21c8857d336f5db9,pull_request,completed,success,2021-07-19T07:05:46Z,2021-07-19T07:06:28Z,https://api.github.com/repos/tensorflow/models/actions/runs/1044284576/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
33,1044283060,CI,c2b950fd7581641daf76fe28cecae9b42fd750d3,pull_request,completed,success,2021-07-19T07:05:15Z,2021-07-19T07:05:59Z,https://api.github.com/repos/tensorflow/models/actions/runs/1044283060/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
34,1041927644,CI,0faab551950f85df85dc4fe5ce9c55894fff2025,pull_request,completed,success,2021-07-18T07:04:50Z,2021-07-18T07:05:38Z,https://api.github.com/repos/tensorflow/models/actions/runs/1041927644/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
35,1041926354,CI,ad5939387db6f0df4da534dc55ce007ffca76902,pull_request,completed,success,2021-07-18T07:04:13Z,2021-07-18T07:04:56Z,https://api.github.com/repos/tensorflow/models/actions/runs/1041926354/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
36,1039795315,CI,6e658e061c3559a7914db7769d611ed6e6a0e841,pull_request,completed,success,2021-07-17T07:04:41Z,2021-07-17T07:05:17Z,https://api.github.com/repos/tensorflow/models/actions/runs/1039795315/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
37,1039794190,CI,f1145d53d053c8291ba3b68604ed64fd54f96195,pull_request,completed,success,2021-07-17T07:04:08Z,2021-07-17T07:04:44Z,https://api.github.com/repos/tensorflow/models/actions/runs/1039794190/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
38,1039743452,CI,9d7e2b5f4fce04b815252ff2676ca57d6dc9abb3,pull_request,completed,success,2021-07-17T06:30:40Z,2021-07-17T06:31:22Z,https://api.github.com/repos/tensorflow/models/actions/runs/1039743452/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
39,1036604173,CI,ab6acdcc647781a483d3fcf08fb2bef4faefe00d,pull_request,completed,success,2021-07-16T07:04:51Z,2021-07-16T07:05:38Z,https://api.github.com/repos/tensorflow/models/actions/runs/1036604173/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
40,1036602467,CI,690de1a3463ab3d40dc5c49c2f8cc9d36f7ea95c,pull_request,completed,success,2021-07-16T07:04:13Z,2021-07-16T07:04:51Z,https://api.github.com/repos/tensorflow/models/actions/runs/1036602467/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
41,1035122076,CI,b09f1055fd6703889c8b7bcf971e01535152e125,pull_request,completed,success,2021-07-15T19:24:39Z,2021-07-15T19:25:20Z,https://api.github.com/repos/tensorflow/models/actions/runs/1035122076/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
42,1034887294,CI,95b73ee67d24748cb121c198f0dc2b97dc91c5ee,pull_request,completed,success,2021-07-15T18:01:00Z,2021-07-15T18:01:41Z,https://api.github.com/repos/tensorflow/models/actions/runs/1034887294/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
43,1034470545,CI,eee0858dcb2c80f68d4eecd004de45da26fe5d50,pull_request,completed,action_required,2021-07-15T15:29:55Z,2021-07-15T15:29:55Z,https://api.github.com/repos/tensorflow/models/actions/runs/1034470545/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
44,1032993011,CI,5185605aad34a9863437156a2a99d22db2e63233,pull_request,completed,success,2021-07-15T07:05:32Z,2021-07-15T07:06:18Z,https://api.github.com/repos/tensorflow/models/actions/runs/1032993011/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
45,1032991049,CI,82b485bdde4b3eb264f357b4e32b1ed83fc64ef5,pull_request,completed,success,2021-07-15T07:04:56Z,2021-07-15T07:05:33Z,https://api.github.com/repos/tensorflow/models/actions/runs/1032991049/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
46,1030716724,CI,5517873c9a0f1931c47c5744c0deca0a7e509d3f,pull_request,completed,success,2021-07-14T15:07:40Z,2021-07-14T15:08:22Z,https://api.github.com/repos/tensorflow/models/actions/runs/1030716724/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
47,1029332888,CI,1ffbd57e62074e94f61f62dc5598051b41182518,pull_request,completed,success,2021-07-14T07:04:49Z,2021-07-14T07:05:29Z,https://api.github.com/repos/tensorflow/models/actions/runs/1029332888/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
48,1029330880,CI,313b8cc9da26d7a042a6d84a3b51d59e589c7365,pull_request,completed,success,2021-07-14T07:04:13Z,2021-07-14T07:04:52Z,https://api.github.com/repos/tensorflow/models/actions/runs/1029330880/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
49,1026588823,CI,82d3f0872ef1a42fa06163d84b8926cb730f70df,pull_request,completed,success,2021-07-13T12:56:04Z,2021-07-13T12:56:42Z,https://api.github.com/repos/tensorflow/models/actions/runs/1026588823/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
50,1026481906,CI,733d4a61cb5492f4be4f2a2f6d014b2a5d5702aa,pull_request,completed,success,2021-07-13T12:19:04Z,2021-07-13T12:19:56Z,https://api.github.com/repos/tensorflow/models/actions/runs/1026481906/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
51,1025590050,CI,811dad9b29f300119ec4330c5f09f4383d046e3c,pull_request,completed,success,2021-07-13T07:05:39Z,2021-07-13T07:06:22Z,https://api.github.com/repos/tensorflow/models/actions/runs/1025590050/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
52,1025588315,CI,41702d067c2cb5afc0d919abd9bfc32f87f12756,pull_request,completed,success,2021-07-13T07:05:04Z,2021-07-13T07:05:40Z,https://api.github.com/repos/tensorflow/models/actions/runs/1025588315/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
53,1019563619,CI,d12b6cb8ce7d7a9db2c691a59ed070eebd709fe0,pull_request,completed,success,2021-07-11T07:04:46Z,2021-07-11T07:05:27Z,https://api.github.com/repos/tensorflow/models/actions/runs/1019563619/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
54,1019562173,CI,4bb623f46b2b70b2c9aa0e01be3c01ae4aa9b8df,pull_request,completed,success,2021-07-11T07:04:00Z,2021-07-11T07:04:34Z,https://api.github.com/repos/tensorflow/models/actions/runs/1019562173/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
55,1017479273,CI,aa4411ed69aa1943223098ab02e04d3e03f8e39d,pull_request,completed,success,2021-07-10T07:05:02Z,2021-07-10T07:05:46Z,https://api.github.com/repos/tensorflow/models/actions/runs/1017479273/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
56,1017478266,CI,a5d912d051604b4768f715ab5570f5db17833032,pull_request,completed,success,2021-07-10T07:04:31Z,2021-07-10T07:05:02Z,https://api.github.com/repos/tensorflow/models/actions/runs/1017478266/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
57,1015616967,CI,c76f31d149099cad2c1a4af18cfdf82460f1ef1b,pull_request,completed,success,2021-07-09T15:15:01Z,2021-07-09T15:16:00Z,https://api.github.com/repos/tensorflow/models/actions/runs/1015616967/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
58,1014464003,CI,9534fd213256e4f65df50fb111579bf2f9872c25,pull_request,completed,success,2021-07-09T08:07:36Z,2021-07-09T08:08:17Z,https://api.github.com/repos/tensorflow/models/actions/runs/1014464003/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
59,1014436444,CI,79605521a25f1982e1a6c889e9518665cc5f0f60,pull_request,completed,success,2021-07-09T07:58:03Z,2021-07-09T07:58:45Z,https://api.github.com/repos/tensorflow/models/actions/runs/1014436444/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
60,1014425410,CI,e6c11f8e14db78314bedd963277551a76c38e981,pull_request,completed,success,2021-07-09T07:52:45Z,2021-07-09T07:53:26Z,https://api.github.com/repos/tensorflow/models/actions/runs/1014425410/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
61,1014308579,CI,5326790535d0083a9a38ecc68db26f75de0321d8,pull_request,completed,success,2021-07-09T07:04:43Z,2021-07-09T07:05:31Z,https://api.github.com/repos/tensorflow/models/actions/runs/1014308579/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
62,1010723515,CI,f099f1ae06a73bde5f3183f8f462ae7c2430550b,pull_request,completed,success,2021-07-08T07:04:43Z,2021-07-08T07:05:20Z,https://api.github.com/repos/tensorflow/models/actions/runs/1010723515/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
63,1009375658,CI,b264877864d339128dd34a47762e75b9c0cf3771,pull_request,completed,success,2021-07-07T20:28:21Z,2021-07-07T20:28:58Z,https://api.github.com/repos/tensorflow/models/actions/runs/1009375658/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
64,1007868667,CI,5631c40816da05f0169aabe9fa3f6bf11bea2a12,pull_request,completed,success,2021-07-07T11:38:54Z,2021-07-07T11:40:49Z,https://api.github.com/repos/tensorflow/models/actions/runs/1007868667/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
65,1007630360,CI,a78283b66f75b615636e04fe101f201b0ee0b396,pull_request,completed,success,2021-07-07T10:09:37Z,2021-07-07T10:10:18Z,https://api.github.com/repos/tensorflow/models/actions/runs/1007630360/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
66,1007629019,CI,73ba238bd5d93f184d860f7b673226fab6abf0ad,pull_request,completed,success,2021-07-07T10:09:13Z,2021-07-07T10:10:07Z,https://api.github.com/repos/tensorflow/models/actions/runs/1007629019/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
67,1007591605,CI,e4ce9bd7f6712bb6e3ab15be3f52bdd2d57d8f29,pull_request,completed,success,2021-07-07T09:56:36Z,2021-07-07T09:57:19Z,https://api.github.com/repos/tensorflow/models/actions/runs/1007591605/jobs,tensorflow,models,https://github.com/tensorflow/models,https://api.github.com/repos/tensorflow/models/actions/runs
